week,date,time,link,name,season,scraped
16 - 22 Dec 2013,"Saturday, Dec 21 2013",15:00,https://www.whoscored.com/Matches/720352/MatchReport/England-Premier-League-2013-2014-Manchester-United-West-Ham,Manchester United-West Ham,2013-2014,x
16 - 22 Dec 2013,"Saturday, Dec 21 2013",15:00,https://www.whoscored.com/Matches/720354/MatchReport/England-Premier-League-2013-2014-Stoke-Aston-Villa,Stoke-Aston Villa,2013-2014,x
16 - 22 Dec 2013,"Saturday, Dec 21 2013",15:00,https://www.whoscored.com/Matches/720355/MatchReport/England-Premier-League-2013-2014-Sunderland-Norwich,1Sunderland-Norwich,2013-2014,x
16 - 22 Dec 2013,"Saturday, Dec 21 2013",15:00,https://www.whoscored.com/Matches/720347/MatchReport/England-Premier-League-2013-2014-Crystal-Palace-Newcastle-United,Crystal Palace-Newcastle United,2013-2014,x
16 - 22 Dec 2013,"Saturday, Dec 21 2013",15:00,https://www.whoscored.com/Matches/720349/MatchReport/England-Premier-League-2013-2014-Fulham-Manchester-City,Fulham-Manchester City,2013-2014,x
16 - 22 Dec 2013,"Saturday, Dec 21 2013",15:00,https://www.whoscored.com/Matches/720360/MatchReport/England-Premier-League-2013-2014-West-Bromwich-Albion-Hull,West Bromwich Albion-Hull,2013-2014,x
16 - 22 Dec 2013,"Sunday, Dec 22 2013",13:30,https://www.whoscored.com/Matches/720353/MatchReport/England-Premier-League-2013-2014-Southampton-Tottenham,Southampton-Tottenham,2013-2014,x
16 - 22 Dec 2013,"Sunday, Dec 22 2013",16:00,https://www.whoscored.com/Matches/720358/MatchReport/England-Premier-League-2013-2014-Swansea-Everton,Swansea-Everton,2013-2014,x
9 - 15 Dec 2013,"Monday, Dec 9 2013",20:00,https://www.whoscored.com/Matches/720300/MatchReport/England-Premier-League-2013-2014-Swansea-Hull,Swansea-Hull,2013-2014,x
9 - 15 Dec 2013,"Saturday, Dec 14 2013",12:45,https://www.whoscored.com/Matches/720329/MatchReport/England-Premier-League-2013-2014-Manchester-City-Arsenal,Manchester City-Arsenal,2013-2014,x
9 - 15 Dec 2013,"Saturday, Dec 14 2013",15:00,https://www.whoscored.com/Matches/720330/MatchReport/England-Premier-League-2013-2014-Newcastle-United-Southampton,Newcastle United-Southampton,2013-2014,x
9 - 15 Dec 2013,"Saturday, Dec 14 2013",15:00,https://www.whoscored.com/Matches/720311/MatchReport/England-Premier-League-2013-2014-Cardiff-West-Bromwich-Albion,Cardiff-West Bromwich Albion,2013-2014,x
9 - 15 Dec 2013,"Saturday, Dec 14 2013",15:00,https://www.whoscored.com/Matches/720312/MatchReport/England-Premier-League-2013-2014-Chelsea-Crystal-Palace,Chelsea-Crystal Palace,2013-2014,x
9 - 15 Dec 2013,"Saturday, Dec 14 2013",15:00,https://www.whoscored.com/Matches/720322/MatchReport/England-Premier-League-2013-2014-Everton-Fulham,Everton-Fulham,2013-2014,x
9 - 15 Dec 2013,"Saturday, Dec 14 2013",15:00,https://www.whoscored.com/Matches/720339/MatchReport/England-Premier-League-2013-2014-West-Ham-Sunderland,West Ham-Sunderland,2013-2014,x
9 - 15 Dec 2013,"Saturday, Dec 14 2013",17:30,https://www.whoscored.com/Matches/720327/MatchReport/England-Premier-League-2013-2014-Hull-Stoke,Hull-Stoke,2013-2014,x
9 - 15 Dec 2013,"Sunday, Dec 15 2013",13:30,https://www.whoscored.com/Matches/720332/MatchReport/England-Premier-League-2013-2014-Norwich-Swansea,Norwich-Swansea,2013-2014,x
9 - 15 Dec 2013,"Sunday, Dec 15 2013",13:30,https://www.whoscored.com/Matches/720308/MatchReport/England-Premier-League-2013-2014-Aston-Villa-Manchester-United,Aston Villa-Manchester United,2013-2014,x
9 - 15 Dec 2013,"Sunday, Dec 15 2013",16:00,https://www.whoscored.com/Matches/720335/MatchReport/England-Premier-League-2013-2014-Tottenham-Liverpool,1Tottenham-Liverpool,2013-2014,x
2 - 8 Dec 2013,"Tuesday, Dec 3 2013",20:00,https://www.whoscored.com/Matches/720683/MatchReport/England-Premier-League-2013-2014-Crystal-Palace-West-Ham,Crystal Palace-West Ham,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",19:45,https://www.whoscored.com/Matches/720218/MatchReport/England-Premier-League-2013-2014-Arsenal-Hull,Arsenal-Hull,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",19:45,https://www.whoscored.com/Matches/720231/MatchReport/England-Premier-League-2013-2014-Liverpool-Norwich,Liverpool-Norwich,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",19:45,https://www.whoscored.com/Matches/720234/MatchReport/England-Premier-League-2013-2014-Manchester-United-Everton,Manchester United-Everton,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",19:45,https://www.whoscored.com/Matches/720239/MatchReport/England-Premier-League-2013-2014-Southampton-Aston-Villa,Southampton-Aston Villa,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",19:45,https://www.whoscored.com/Matches/720241/MatchReport/England-Premier-League-2013-2014-Stoke-Cardiff,Stoke-Cardiff,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",19:45,https://www.whoscored.com/Matches/720244/MatchReport/England-Premier-League-2013-2014-Sunderland-Chelsea,Sunderland-Chelsea,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",19:45,https://www.whoscored.com/Matches/720249/MatchReport/England-Premier-League-2013-2014-Swansea-Newcastle-United,Swansea-Newcastle United,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",20:00,https://www.whoscored.com/Matches/720252/MatchReport/England-Premier-League-2013-2014-West-Bromwich-Albion-Manchester-City,West Bromwich Albion-Manchester City,2013-2014,x
2 - 8 Dec 2013,"Wednesday, Dec 4 2013",20:00,https://www.whoscored.com/Matches/720268/MatchReport/England-Premier-League-2013-2014-Fulham-Tottenham,Fulham-Tottenham,2013-2014,x
2 - 8 Dec 2013,"Saturday, Dec 7 2013",12:45,https://www.whoscored.com/Matches/720291/MatchReport/England-Premier-League-2013-2014-Manchester-United-Newcastle-United,Manchester United-Newcastle United,2013-2014,x
2 - 8 Dec 2013,"Saturday, Dec 7 2013",15:00,https://www.whoscored.com/Matches/720296/MatchReport/England-Premier-League-2013-2014-Southampton-Manchester-City,Southampton-Manchester City,2013-2014,x
2 - 8 Dec 2013,"Saturday, Dec 7 2013",15:00,https://www.whoscored.com/Matches/720297/MatchReport/England-Premier-League-2013-2014-Stoke-Chelsea,Stoke-Chelsea,2013-2014,x
2 - 8 Dec 2013,"Saturday, Dec 7 2013",15:00,https://www.whoscored.com/Matches/720281/MatchReport/England-Premier-League-2013-2014-Crystal-Palace-Cardiff,Crystal Palace-Cardiff,2013-2014,x
2 - 8 Dec 2013,"Saturday, Dec 7 2013",15:00,https://www.whoscored.com/Matches/720303/MatchReport/England-Premier-League-2013-2014-West-Bromwich-Albion-Norwich,West Bromwich Albion-Norwich,2013-2014,x
2 - 8 Dec 2013,"Saturday, Dec 7 2013",15:00,https://www.whoscored.com/Matches/720286/MatchReport/England-Premier-League-2013-2014-Liverpool-West-Ham,Liverpool-West Ham1,2013-2014,x
2 - 8 Dec 2013,"Saturday, Dec 7 2013",17:30,https://www.whoscored.com/Matches/720298/MatchReport/England-Premier-League-2013-2014-Sunderland-Tottenham,Sunderland-Tottenham,2013-2014,x
2 - 8 Dec 2013,"Sunday, Dec 8 2013",13:30,https://www.whoscored.com/Matches/720285/MatchReport/England-Premier-League-2013-2014-Fulham-Aston-Villa,Fulham-Aston Villa,2013-2014,x
2 - 8 Dec 2013,"Sunday, Dec 8 2013",16:00,https://www.whoscored.com/Matches/720278/MatchReport/England-Premier-League-2013-2014-Arsenal-Everton,Arsenal-Everton,2013-2014,x
25 Nov - 1 Dec 2013,"Monday, Nov 25 2013",20:00,https://www.whoscored.com/Matches/720182/MatchReport/England-Premier-League-2013-2014-West-Bromwich-Albion-Aston-Villa,West Bromwich Albion-Aston Villa,2013-2014,x
25 Nov - 1 Dec 2013,"Saturday, Nov 30 2013",15:00,https://www.whoscored.com/Matches/720188/MatchReport/England-Premier-League-2013-2014-Aston-Villa-Sunderland,Aston Villa-Sunderland,2013-2014,x
25 Nov - 1 Dec 2013,"Saturday, Nov 30 2013",15:00,https://www.whoscored.com/Matches/720191/MatchReport/England-Premier-League-2013-2014-Cardiff-Arsenal,Cardiff-Arsenal,2013-2014,x
25 Nov - 1 Dec 2013,"Saturday, Nov 30 2013",15:00,https://www.whoscored.com/Matches/720196/MatchReport/England-Premier-League-2013-2014-Everton-Stoke,Everton-Stoke,2013-2014,x
25 Nov - 1 Dec 2013,"Saturday, Nov 30 2013",15:00,https://www.whoscored.com/Matches/720205/MatchReport/England-Premier-League-2013-2014-Norwich-Crystal-Palace,Norwich-Crystal Palace,2013-2014,x
25 Nov - 1 Dec 2013,"Saturday, Nov 30 2013",15:00,https://www.whoscored.com/Matches/720210/MatchReport/England-Premier-League-2013-2014-West-Ham-Fulham,West Ham-Fulham,2013-2014,x
25 Nov - 1 Dec 2013,"Saturday, Nov 30 2013",17:30,https://www.whoscored.com/Matches/720203/MatchReport/England-Premier-League-2013-2014-Newcastle-United-West-Bromwich-Albion,Newcastle United-West Bromwich Albion,2013-2014,x
25 Nov - 1 Dec 2013,"Sunday, Dec 1 2013",12:00,https://www.whoscored.com/Matches/720206/MatchReport/England-Premier-League-2013-2014-Tottenham-Manchester-United,Tottenham-Manchester United,2013-2014,x
25 Nov - 1 Dec 2013,"Sunday, Dec 1 2013",14:05,https://www.whoscored.com/Matches/720198/MatchReport/England-Premier-League-2013-2014-Hull-Liverpool,Hull-Liverpool,2013-2014,x
25 Nov - 1 Dec 2013,"Sunday, Dec 1 2013",16:10,https://www.whoscored.com/Matches/720199/MatchReport/England-Premier-League-2013-2014-Manchester-City-Swansea,Manchester City-Swansea,2013-2014,x
25 Nov - 1 Dec 2013,"Sunday, Dec 1 2013",16:10,https://www.whoscored.com/Matches/720194/MatchReport/England-Premier-League-2013-2014-Chelsea-Southampton,Chelsea-Southampton,2013-2014,x
18 - 24 Nov 2013,"Saturday, Nov 23 2013",12:45,https://www.whoscored.com/Matches/720166/MatchReport/England-Premier-League-2013-2014-Everton-Liverpool,Everton-Liverpool,2013-2014,x
18 - 24 Nov 2013,"Saturday, Nov 23 2013",15:00,https://www.whoscored.com/Matches/720169/MatchReport/England-Premier-League-2013-2014-Fulham-Swansea,Fulham-Swansea,2013-2014,x
18 - 24 Nov 2013,"Saturday, Nov 23 2013",15:00,https://www.whoscored.com/Matches/720171/MatchReport/England-Premier-League-2013-2014-Hull-Crystal-Palace,Hull-Crystal Palace1,2013-2014,x
18 - 24 Nov 2013,"Saturday, Nov 23 2013",15:00,https://www.whoscored.com/Matches/720160/MatchReport/England-Premier-League-2013-2014-Arsenal-Southampton,Arsenal-Southampton,2013-2014,x
18 - 24 Nov 2013,"Saturday, Nov 23 2013",15:00,https://www.whoscored.com/Matches/720177/MatchReport/England-Premier-League-2013-2014-Newcastle-United-Norwich,Newcastle United-Norwich,2013-2014,x
18 - 24 Nov 2013,"Saturday, Nov 23 2013",15:00,https://www.whoscored.com/Matches/720180/MatchReport/England-Premier-League-2013-2014-Stoke-Sunderland,Stoke-Sunderland1,2013-2014,x
18 - 24 Nov 2013,"Saturday, Nov 23 2013",17:30,https://www.whoscored.com/Matches/720184/MatchReport/England-Premier-League-2013-2014-West-Ham-Chelsea,West Ham-Chelsea,2013-2014,x
18 - 24 Nov 2013,"Sunday, Nov 24 2013",13:30,https://www.whoscored.com/Matches/720175/MatchReport/England-Premier-League-2013-2014-Manchester-City-Tottenham,Manchester City-Tottenham,2013-2014,x
18 - 24 Nov 2013,"Sunday, Nov 24 2013",16:00,https://www.whoscored.com/Matches/720163/MatchReport/England-Premier-League-2013-2014-Cardiff-Manchester-United,Cardiff-Manchester United,2013-2014,x
4 - 10 Nov 2013,"Saturday, Nov 9 2013",15:00,https://www.whoscored.com/Matches/720148/MatchReport/England-Premier-League-2013-2014-Southampton-Hull,Southampton-Hull,2013-2014,x
4 - 10 Nov 2013,"Saturday, Nov 9 2013",15:00,https://www.whoscored.com/Matches/720132/MatchReport/England-Premier-League-2013-2014-Aston-Villa-Cardiff,Aston Villa-Cardiff,2013-2014,x
4 - 10 Nov 2013,"Saturday, Nov 9 2013",15:00,https://www.whoscored.com/Matches/720136/MatchReport/England-Premier-League-2013-2014-Chelsea-West-Bromwich-Albion,Chelsea-West Bromwich Albion,2013-2014,x
4 - 10 Nov 2013,"Saturday, Nov 9 2013",15:00,https://www.whoscored.com/Matches/720139/MatchReport/England-Premier-League-2013-2014-Crystal-Palace-Everton,Crystal Palace-Everton,2013-2014,x
4 - 10 Nov 2013,"Saturday, Nov 9 2013",15:00,https://www.whoscored.com/Matches/720142/MatchReport/England-Premier-League-2013-2014-Liverpool-Fulham,Liverpool-Fulham,2013-2014,x
4 - 10 Nov 2013,"Saturday, Nov 9 2013",17:30,https://www.whoscored.com/Matches/720146/MatchReport/England-Premier-League-2013-2014-Norwich-West-Ham,Norwich-West Ham,2013-2014,x
4 - 10 Nov 2013,"Sunday, Nov 10 2013",12:00,https://www.whoscored.com/Matches/720153/MatchReport/England-Premier-League-2013-2014-Tottenham-Newcastle-United,Tottenham-Newcastle United,2013-2014,x
4 - 10 Nov 2013,"Sunday, Nov 10 2013",14:05,https://www.whoscored.com/Matches/720149/MatchReport/England-Premier-League-2013-2014-Sunderland-Manchester-City,Sunderland-Manchester City,2013-2014,x
4 - 10 Nov 2013,"Sunday, Nov 10 2013",16:10,https://www.whoscored.com/Matches/720150/MatchReport/England-Premier-League-2013-2014-Swansea-Stoke,Swansea-Stoke,2013-2014,x
4 - 10 Nov 2013,"Sunday, Nov 10 2013",16:10,https://www.whoscored.com/Matches/720144/MatchReport/England-Premier-League-2013-2014-Manchester-United-Arsenal,Manchester United-Arsenal,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",12:45,https://www.whoscored.com/Matches/720116/MatchReport/England-Premier-League-2013-2014-Newcastle-United-Chelsea,Newcastle United-Chelsea,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",15:00,https://www.whoscored.com/Matches/720119/MatchReport/England-Premier-League-2013-2014-Stoke-Southampton,Stoke-Southampton,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",15:00,https://www.whoscored.com/Matches/720122/MatchReport/England-Premier-League-2013-2014-West-Bromwich-Albion-Crystal-Palace,West Bromwich Albion-Crystal Palace,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",15:00,https://www.whoscored.com/Matches/720127/MatchReport/England-Premier-League-2013-2014-West-Ham-Aston-Villa,West Ham-Aston Villa,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",15:00,https://www.whoscored.com/Matches/720110/MatchReport/England-Premier-League-2013-2014-Fulham-Manchester-United,Fulham-Manchester United,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",15:00,https://www.whoscored.com/Matches/720112/MatchReport/England-Premier-League-2013-2014-Hull-Sunderland,Hull-Sunderland2,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",15:00,https://www.whoscored.com/Matches/720114/MatchReport/England-Premier-League-2013-2014-Manchester-City-Norwich,Manchester City-Norwich,2013-2014,x
28 Oct - 3 Nov 2013,"Saturday, Nov 2 2013",17:30,https://www.whoscored.com/Matches/720105/MatchReport/England-Premier-League-2013-2014-Arsenal-Liverpool,Arsenal-Liverpool,2013-2014,x
28 Oct - 3 Nov 2013,"Sunday, Nov 3 2013",13:30,https://www.whoscored.com/Matches/720108/MatchReport/England-Premier-League-2013-2014-Everton-Tottenham,Everton-Tottenham,2013-2014,x
28 Oct - 3 Nov 2013,"Sunday, Nov 3 2013",16:00,https://www.whoscored.com/Matches/720106/MatchReport/England-Premier-League-2013-2014-Cardiff-Swansea,Cardiff-Swansea1,2013-2014,x
21 - 27 Oct 2013,"Monday, Oct 21 2013",20:00,https://www.whoscored.com/Matches/720037/MatchReport/England-Premier-League-2013-2014-Crystal-Palace-Fulham,Crystal Palace-Fulham,2013-2014,x
21 - 27 Oct 2013,"Saturday, Oct 26 2013",12:45,https://www.whoscored.com/Matches/720073/MatchReport/England-Premier-League-2013-2014-Crystal-Palace-Arsenal,Crystal Palace-Arsenal1,2013-2014,x
21 - 27 Oct 2013,"Saturday, Oct 26 2013",15:00,https://www.whoscored.com/Matches/720075/MatchReport/England-Premier-League-2013-2014-Liverpool-West-Bromwich-Albion,Liverpool-West Bromwich Albion,2013-2014,x
21 - 27 Oct 2013,"Saturday, Oct 26 2013",15:00,https://www.whoscored.com/Matches/720076/MatchReport/England-Premier-League-2013-2014-Manchester-United-Stoke,Manchester United-Stoke,2013-2014,x
21 - 27 Oct 2013,"Saturday, Oct 26 2013",15:00,https://www.whoscored.com/Matches/720085/MatchReport/England-Premier-League-2013-2014-Norwich-Cardiff,Norwich-Cardiff,2013-2014,x
21 - 27 Oct 2013,"Saturday, Oct 26 2013",15:00,https://www.whoscored.com/Matches/720067/MatchReport/England-Premier-League-2013-2014-Aston-Villa-Everton,Aston Villa-Everton,2013-2014,x
21 - 27 Oct 2013,"Saturday, Oct 26 2013",17:30,https://www.whoscored.com/Matches/720086/MatchReport/England-Premier-League-2013-2014-Southampton-Fulham,Southampton-Fulham,2013-2014,x
21 - 27 Oct 2013,"Sunday, Oct 27 2013",13:30,https://www.whoscored.com/Matches/720087/MatchReport/England-Premier-League-2013-2014-Sunderland-Newcastle-United,Sunderland-Newcastle United,2013-2014,x
21 - 27 Oct 2013,"Sunday, Oct 27 2013",16:00,https://www.whoscored.com/Matches/720096/MatchReport/England-Premier-League-2013-2014-Tottenham-Hull,Tottenham-Hull,2013-2014,x
21 - 27 Oct 2013,"Sunday, Oct 27 2013",16:00,https://www.whoscored.com/Matches/720678/MatchReport/England-Premier-League-2013-2014-Swansea-West-Ham,Swansea-West Ham,2013-2014,x
21 - 27 Oct 2013,"Sunday, Oct 27 2013",16:00,https://www.whoscored.com/Matches/720070/MatchReport/England-Premier-League-2013-2014-Chelsea-Manchester-City,Chelsea-Manchester City,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",12:45,https://www.whoscored.com/Matches/720046/MatchReport/England-Premier-League-2013-2014-Newcastle-United-Liverpool,1Newcastle United-Liverpool,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",15:00,https://www.whoscored.com/Matches/720048/MatchReport/England-Premier-League-2013-2014-Stoke-West-Bromwich-Albion,Stoke-West Bromwich Albion,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",15:00,https://www.whoscored.com/Matches/720051/MatchReport/England-Premier-League-2013-2014-Swansea-Sunderland,Swansea-Sunderland,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",15:00,https://www.whoscored.com/Matches/720029/MatchReport/England-Premier-League-2013-2014-Arsenal-Norwich,Arsenal-Norwich,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",15:00,https://www.whoscored.com/Matches/720035/MatchReport/England-Premier-League-2013-2014-Chelsea-Cardiff,Chelsea-Cardiff,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",15:00,https://www.whoscored.com/Matches/720039/MatchReport/England-Premier-League-2013-2014-Everton-Hull,Everton-Hull,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",15:00,https://www.whoscored.com/Matches/720043/MatchReport/England-Premier-League-2013-2014-Manchester-United-Southampton,Manchester United-Southampton,2013-2014,x
14 - 20 Oct 2013,"Saturday, Oct 19 2013",17:30,https://www.whoscored.com/Matches/720054/MatchReport/England-Premier-League-2013-2014-West-Ham-Manchester-City,West Ham-Manchester City,2013-2014,x
14 - 20 Oct 2013,"Sunday, Oct 20 2013",16:00,https://www.whoscored.com/Matches/720032/MatchReport/England-Premier-League-2013-2014-Aston-Villa-Tottenham,Aston Villa-Tottenham,2013-2014,x
30 Sep - 6 Oct 2013,"Monday, Sep 30 2013",20:00,https://www.whoscored.com/Matches/719992/MatchReport/England-Premier-League-2013-2014-Everton-Newcastle-United,Everton-Newcastle United,2013-2014,x
30 Sep - 6 Oct 2013,"Saturday, Oct 5 2013",12:45,https://www.whoscored.com/Matches/720016/MatchReport/England-Premier-League-2013-2014-Manchester-City-Everton,Manchester City-Everton,2013-2014,x
30 Sep - 6 Oct 2013,"Saturday, Oct 5 2013",15:00,https://www.whoscored.com/Matches/720006/MatchReport/England-Premier-League-2013-2014-Cardiff-Newcastle-United,Cardiff-Newcastle United,2013-2014,x
30 Sep - 6 Oct 2013,"Saturday, Oct 5 2013",15:00,https://www.whoscored.com/Matches/720008/MatchReport/England-Premier-League-2013-2014-Fulham-Stoke,Fulham-Stoke,2013-2014,x
30 Sep - 6 Oct 2013,"Saturday, Oct 5 2013",15:00,https://www.whoscored.com/Matches/720012/MatchReport/England-Premier-League-2013-2014-Hull-Aston-Villa,Hull-Aston Villa,2013-2014,x
30 Sep - 6 Oct 2013,"Saturday, Oct 5 2013",15:00,https://www.whoscored.com/Matches/720015/MatchReport/England-Premier-League-2013-2014-Liverpool-Crystal-Palace,Liverpool-Crystal Palace,2013-2014,x
30 Sep - 6 Oct 2013,"Saturday, Oct 5 2013",17:30,https://www.whoscored.com/Matches/720023/MatchReport/England-Premier-League-2013-2014-Sunderland-Manchester-United,Sunderland-Manchester United,2013-2014,x
